"PVWatts Hourly PV Performance Data"
"Requested Location","yinchuan"
"Solar Resource Data Location","NSRDB Lat/Lng: 38.45, 106.26"
"Latitude (degrees)", 38.45
"Longitude (degrees)", 106.26
"Elevation (m)","1114"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","1","2","0","0","1.6","1.9","0.2","0","1.6","0","0"
"11","1","3","0","0","1.2","1.7","0.2","0","1.2","0","0"
"11","1","4","0","0","0.7","1.6","0.2","0","0.7","0","0"
"11","1","5","0","0","0.5","1.6","0.2","0","0.5","0","0"
"11","1","6","0","0","0.3","1.8","0.2","0","0.3","0","0"
"11","1","7","0","5","0.3","1.9","0.2","4.633","0.408","2.972","0"
"11","1","8","43","90","3.1","2.3","0.2","109.606","5.611","95.993","88.628"
"11","1","9","568","120","6","2.3","0.2","453.294","16.46","406.372","388.009"
"11","1","10","692","138","9.3","2.2","0.2","654.195","24.654","565.623","541.617"
"11","1","11","766","142","11.7","2.4","0.2","790.902","29.54","667.123","639.521"
"11","1","12","796","144","12.9","2.6","0.2","850.56","31.382","710.372","681.237"
"11","1","13","796","138","13.5","2.7","0.2","825.344","31.123","691.216","662.76"
"11","1","14","761","127","13.7","2.7","0.2","718.338","29.06","609.988","584.41"
"11","1","15","673","111","13.3","2.5","0.2","538.262","25.26","467.205","446.687"
"11","1","16","492","83","11.7","1.8","0.2","302.319","19.365","259.944","246.77"
"11","1","17","118","30","9.3","1","0.2","60.212","11.02","40.777","35.369"
"11","1","18","0","0","8","0.9","0.2","0","8","0","0"
"11","1","19","0","0","7.7","0.7","0.2","0","7.7","0","0"
"11","1","20","0","0","7.3","0.6","0.2","0","7.3","0","0"
"11","1","21","0","0","6.8","0.4","0.2","0","6.8","0","0"
"11","1","22","0","0","6.2","0.3","0.2","0","6.2","0","0"
"11","1","23","0","0","5.5","0.3","0.2","0","5.5","0","0"
"11","2","0","0","0","4.7","0.5","0.2","0","4.7","0","0"
"11","2","1","0","0","3.6","0.9","0.2","0","3.6","0","0"
"11","2","2","0","0","2.2","1.2","0.2","0","2.2","0","0"
"11","2","3","0","0","0.9","1.4","0.2","0","0.9","0","0"
"11","2","4","0","0","0","1.5","0.2","0","0","0","0"
"11","2","5","0","0","-0.4","1.5","0.2","0","-0.4","0","0"
"11","2","6","0","0","-0.4","1.5","0.2","0","-0.4","0","0"
"11","2","7","0","0","-0.4","1.5","0.2","0","0","0","0"
"11","2","8","380","74","4.1","1.8","0.2","222.474","9.698","191.471","180.722"
"11","2","9","614","108","7.9","2.6","0.2","466.636","18.088","416.452","397.732"
"11","2","10","734","124","11.1","3.4","0.2","666.906","23.794","579.104","554.621"
"11","2","11","782","137","13.2","3.9","0.2","796.072","27.221","677.762","649.783"
"11","2","12","799","141","14","4.2","0.2","847.453","28.29","716.492","687.14"
"11","2","13","796","138","14.4","4.3","0.2","823.052","28.092","697.547","668.866"
"11","2","14","773","123","14.3","4.3","0.2","720.652","26.306","618.704","592.817"
"11","2","15","671","111","13.7","4","0.2","535.296","23.024","468.686","448.115"
"11","2","16","484","83","11.6","2.8","0.2","298.001","17.838","257.394","244.31"
"11","2","17","111","28","8","1.7","0.2","56.556","9.37","38.344","33.022"
"11","2","18","0","0","5.6","1.5","0.2","0","5.6","0","0"
"11","2","19","0","0","4.5","1.6","0.2","0","4.5","0","0"
"11","2","20","0","0","3.4","1.6","0.2","0","3.4","0","0"
"11","2","21","0","0","2.3","1.7","0.2","0","2.3","0","0"
"11","2","22","0","0","1.4","1.7","0.2","0","1.4","0","0"
"11","2","23","0","0","0.6","1.7","0.2","0","0.6","0","0"
"11","3","0","0","0","-0.1","1.7","0.2","0","-0.1","0","0"
"11","3","1","0","0","-0.6","1.6","0.2","0","-0.6","0","0"
"11","3","2","0","0","-1.1","1.5","0.2","0","-1.1","0","0"
"11","3","3","0","0","-1.6","1.4","0.2","0","-1.6","0","0"
"11","3","4","0","0","-2","1.3","0.2","0","-2","0","0"
"11","3","5","0","0","-2.5","1.2","0.2","0","-2.5","0","0"
"11","3","6","0","0","-2.8","1.2","0.2","0","-2.8","0","0"
"11","3","7","0","0","-3","1.2","0.2","0","0","0","0"
"11","3","8","501","62","1","1.7","0.2","251.942","7.464","217.897","206.212"
"11","3","9","719","87","4.7","2.3","0.2","500.323","16.254","450.773","430.836"
"11","3","10","823","101","8.5","2.5","0.2","698.582","24.003","607.143","581.666"
"11","3","11","864","111","11","2.3","0.2","826.646","30.013","697.248","668.578"
"11","3","12","881","115","12.2","2.2","0.2","880.822","32.839","732.637","702.714"
"11","3","13","872","113","12.9","2.3","0.2","851.035","32.468","710.119","680.993"
"11","3","14","844","103","13.2","2.5","0.2","745.036","29.725","632.218","605.853"
"11","3","15","764","90","12.8","2.8","0.2","566.121","24.728","493.589","472.136"
"11","3","16","597","68","10.8","2.3","0.2","328.882","18.337","283.605","269.592"
"11","3","17","190","26","7.3","1.7","0.2","73.081","9.032","47.168","41.533"
"11","3","18","0","0","4.9","1.9","0.2","0","4.9","0","0"
"11","3","19","0","0","4","2.1","0.2","0","4","0","0"
"11","3","20","0","0","3","2.1","0.2","0","3","0","0"
"11","3","21","0","0","2.1","2","0.2","0","2.1","0","0"
"11","3","22","0","0","1.3","1.8","0.2","0","1.3","0","0"
"11","3","23","0","0","0.7","1.6","0.2","0","0.7","0","0"
"11","4","0","0","0","0.3","1.5","0.2","0","0.3","0","0"
"11","4","1","0","0","0","1.5","0.2","0","0","0","0"
"11","4","2","0","0","-0.3","1.4","0.2","0","-0.3","0","0"
"11","4","3","0","0","-0.7","1.4","0.2","0","-0.7","0","0"
"11","4","4","0","0","-1","1.4","0.2","0","-1","0","0"
"11","4","5","0","0","-1.2","1.3","0.2","0","-1.2","0","0"
"11","4","6","0","0","-1.2","1.3","0.2","0","-1.2","0","0"
"11","4","7","0","0","-1.3","1.2","0.2","0","0","0","0"
"11","4","8","19","67","2.2","2.2","0.2","74.746","3.946","64.996","58.73"
"11","4","9","23","113","4.2","2.8","0.2","125.718","6.838","111.323","103.415"
"11","4","10","26","153","6","3.2","0.2","171.79","9.361","150.701","141.397"
"11","4","11","26","193","7.3","3.6","0.2","216.27","11.264","188.311","177.675"
"11","4","12","30","161","8.4","3.6","0.2","185.734","11.803","160.413","150.766"
"11","4","13","29","110","9.1","3.6","0.2","131.196","11.506","112.458","104.51"
"11","4","14","25","84","9.7","3.5","0.2","99.529","11.556","84.948","77.974"
"11","4","15","21","66","10","3.7","0.2","75.801","11.374","64.66","58.405"
"11","4","16","8","38","8.8","3.1","0.2","38.562","9.568","32.217","27.112"
"11","4","17","0","10","6.2","2.1","0.2","9.275","6.412","6.297","2.111"
"11","4","18","0","0","4.1","1.8","0.2","0","4.1","0","0"
"11","4","19","0","0","3","1.7","0.2","0","3","0","0"
"11","4","20","0","0","2.2","1.5","0.2","0","2.2","0","0"
"11","4","21","0","0","1.5","1.4","0.2","0","1.5","0","0"
"11","4","22","0","0","0.9","1.4","0.2","0","0.9","0","0"
"11","4","23","0","0","0.2","1.4","0.2","0","0.2","0","0"
"11","5","0","0","0","-0.4","1.5","0.2","0","-0.4","0","0"
"11","5","1","0","0","-1","1.6","0.2","0","-1","0","0"
"11","5","2","0","0","-1.4","1.6","0.2","0","-1.4","0","0"
"11","5","3","0","0","-1.8","1.6","0.2","0","-1.8","0","0"
"11","5","4","0","0","-2.1","1.7","0.2","0","-2.1","0","0"
"11","5","5","0","0","-2.3","1.7","0.2","0","-2.3","0","0"
"11","5","6","0","0","-2.3","1.8","0.2","0","-2.3","0","0"
"11","5","7","0","0","-2.3","1.8","0.2","0","0","0","0"
"11","5","8","379","70","2.3","3.1","0.2","215.777","6.555","186.679","176.101"
"11","5","9","620","104","6.2","4","0.2","461.182","14.24","417.77","399.003"
"11","5","10","741","121","10","4.6","0.2","662.615","20.609","582.88","558.263"
"11","5","11","820","122","12.8","5.2","0.2","802.829","24.688","691.106","662.653"
"11","5","12","835","127","14","5.1","0.2","850.376","26.74","724.322","694.693"
"11","5","13","814","126","14.5","4.9","0.2","817.44","27.063","696.503","667.86"
"11","5","14","730","132","14.5","4.5","0.2","692.911","25.735","596.479","571.38"
"11","5","15","631","115","13.8","4.1","0.2","510.774","22.572","447.951","428.114"
"11","5","16","452","84","11.3","2.9","0.2","283.319","17.125","244.399","231.776"
"11","5","17","78","24","7.3","1.8","0.2","44.988","8.359","29.706","24.69"
"11","5","18","0","0","4.9","1.6","0.2","0","4.9","0","0"
"11","5","19","0","0","4.2","1.6","0.2","0","4.2","0","0"
"11","5","20","0","0","3.8","1.5","0.2","0","3.8","0","0"
"11","5","21","0","0","3.4","1.5","0.2","0","3.4","0","0"
"11","5","22","0","0","3.2","1.5","0.2","0","3.2","0","0"
"11","5","23","0","0","3.2","1.5","0.2","0","3.2","0","0"
"11","6","0","0","0","3.1","1.4","0.2","0","3.1","0","0"
"11","6","1","0","0","2.9","1.3","0.2","0","2.9","0","0"
"11","6","2","0","0","2.6","1.3","0.2","0","2.6","0","0"
"11","6","3","0","0","1.9","1.3","0.2","0","1.9","0","0"
"11","6","4","0","0","1.1","1.4","0.2","0","1.1","0","0"
"11","6","5","0","0","0.5","1.3","0.2","0","0.5","0","0"
"11","6","6","0","0","0.2","1.3","0.2","0","0.2","0","0"
"11","6","7","0","0","0","1.2","0.2","0","0","0","0"
"11","6","8","384","67","3.3","1.6","0.2","213.515","8.897","182.599","172.165"
"11","6","9","628","99","6.7","2.7","0.2","458.794","16.543","412.304","393.731"
"11","6","10","745","117","9.3","4","0.2","659.031","20.765","579.675","555.171"
"11","6","11","835","115","10.7","5","0.2","800.669","22.856","694.448","665.877"
"11","6","12","846","121","11.3","5.3","0.2","850.656","23.737","733.11","703.169"
"11","6","13","831","121","11.6","5.3","0.2","819.118","23.58","707.519","678.485"
"11","6","14","817","105","11.4","4.9","0.2","720.764","22.496","629.072","602.818"
"11","6","15","727","94","10.8","4.1","0.2","543.291","20.135","481.973","460.931"
"11","6","16","542","71","8.8","2.6","0.2","305.864","15.424","265.452","252.082"
"11","6","17","123","23","5.7","1.4","0.2","56.032","7.109","35.386","30.169"
"11","6","18","0","0","4.2","1.3","0.2","0","4.2","0","0"
"11","6","19","0","0","4.1","1","0.2","0","4.1","0","0"
"11","6","20","0","0","4","0.6","0.2","0","4","0","0"
"11","6","21","0","0","3.5","0.3","0.2","0","3.5","0","0"
"11","6","22","0","0","2.9","0.5","0.2","0","2.9","0","0"
"11","6","23","0","0","2.2","0.8","0.2","0","2.2","0","0"
"11","7","0","0","0","1.5","1.1","0.2","0","1.5","0","0"
"11","7","1","0","0","0.7","1.2","0.2","0","0.7","0","0"
"11","7","2","0","0","0.3","1.2","0.2","0","0.3","0","0"
"11","7","3","0","0","0.2","1.1","0.2","0","0.2","0","0"
"11","7","4","0","0","0.3","1","0.2","0","0.3","0","0"
"11","7","5","0","0","0.2","0.9","0.2","0","0.2","0","0"
"11","7","6","0","0","-0.1","0.9","0.2","0","-0.1","0","0"
"11","7","7","0","0","-0.3","0.9","0.2","0","0","0","0"
"11","7","8","398","63","2.3","1.1","0.2","213.144","8.573","181.905","171.496"
"11","7","9","622","98","5.5","1.5","0.2","452.949","17.844","405.119","386.8"
"11","7","10","119","370","8.5","1.7","0.2","499.841","21.448","430.745","411.518"
"11","7","11","165","393","10.8","2","0.2","564.094","24.507","478.743","457.815"
"11","7","12","139","397","12.1","2","0.2","550.084","25.454","463.592","443.202"
"11","7","13","80","366","12.6","1.8","0.2","462.905","24.311","390.813","373.002"
"11","7","14","58","298","12.5","1.3","0.2","363.443","22.792","308.794","293.888"
"11","7","15","76","222","12.1","0.9","0.2","284.282","21.014","244.317","231.696"
"11","7","16","94","119","10.9","0.7","0.2","166.461","16.398","142.572","133.557"
"11","7","17","103","20","8.9","0.8","0.2","48.576","10.319","30.133","25.102"
"11","7","18","0","0","7.4","1","0.2","0","7.4","0","0"
"11","7","19","0","0","6.6","1","0.2","0","6.6","0","0"
"11","7","20","0","0","6.1","0.8","0.2","0","6.1","0","0"
"11","7","21","0","0","5.6","0.6","0.2","0","5.6","0","0"
"11","7","22","0","0","5","0.4","0.2","0","5","0","0"
"11","7","23","0","0","4.4","0.6","0.2","0","4.4","0","0"
"11","8","0","0","0","3.6","0.9","0.2","0","3.6","0","0"
"11","8","1","0","0","2.7","1.2","0.2","0","2.7","0","0"
"11","8","2","0","0","2.1","1.3","0.2","0","2.1","0","0"
"11","8","3","0","0","2","1.2","0.2","0","2","0","0"
"11","8","4","0","0","2","1.1","0.2","0","2","0","0"
"11","8","5","0","0","2","0.9","0.2","0","2","0","0"
"11","8","6","0","0","1.9","0.8","0.2","0","1.9","0","0"
"11","8","7","0","0","1.7","0.8","0.2","0","0","0","0"
"11","8","8","427","57","3.6","0.9","0.2","216.292","10.289","182.717","172.279"
"11","8","9","641","88","6.9","1.2","0.2","450.992","20.083","400.328","382.179"
"11","8","10","738","110","9.9","1.3","0.2","642.535","28.198","550.067","526.613"
"11","8","11","0","515","11.6","1.1","0.2","566.954","28.417","471.28","450.617"
"11","8","12","132","394","12.4","0.8","0.2","541.115","29.751","448.546","428.689"
"11","8","13","45","335","12.6","1","0.2","397.19","24.685","333.627","317.842"
"11","8","14","24","214","12.3","1.6","0.2","229.384","18.365","195.743","184.843"
"11","8","15","24","139","11.4","1.9","0.2","149.709","15.123","128.887","120.356"
"11","8","16","22","81","9.4","1.8","0.2","91.567","11.724","78.366","71.625"
"11","8","17","0","13","6.8","1.8","0.2","12.068","7.088","7.831","3.59"
"11","8","18","0","0","5.1","2.2","0.2","0","5.1","0","0"
"11","8","19","0","0","4.5","2.4","0.2","0","4.5","0","0"
"11","8","20","0","0","4","2.5","0.2","0","4","0","0"
"11","8","21","0","0","3.6","2.4","0.2","0","3.6","0","0"
"11","8","22","0","0","3.2","2.3","0.2","0","3.2","0","0"
"11","8","23","0","0","2.9","2.4","0.2","0","2.9","0","0"
"11","9","0","0","0","2.6","2.4","0.2","0","2.6","0","0"
"11","9","1","0","0","2","2.2","0.2","0","2","0","0"
"11","9","2","0","0","1.2","1.9","0.2","0","1.2","0","0"
"11","9","3","0","0","0.1","1.7","0.2","0","0.1","0","0"
"11","9","4","0","0","-0.8","1.5","0.2","0","-0.8","0","0"
"11","9","5","0","0","-0.8","1.3","0.2","0","-0.8","0","0"
"11","9","6","0","0","-0.1","1.1","0.2","0","-0.1","0","0"
"11","9","7","0","0","0.2","1","0.2","0","0","0","0"
"11","9","8","8","45","2.3","1.5","0.2","45.128","3.519","38.428","33.103"
"11","9","9","22","90","4.5","2.1","0.2","100.695","6.907","88.607","81.504"
"11","9","10","27","100","6.3","2.4","0.2","116.355","8.919","101.261","93.71"
"11","9","11","28","101","7.5","2.9","0.2","120.481","9.976","103.893","96.248"
"11","9","12","30","137","8.3","3.4","0.2","160.432","11.334","138.474","129.604"
"11","9","13","24","219","8.8","3.9","0.2","234.282","12.906","203.212","192.048"
"11","9","14","40","267","8.8","4.2","0.2","313.742","14.077","274.609","260.915"
"11","9","15","61","206","8.2","4.4","0.2","256.738","12.412","227.388","215.367"
"11","9","16","112","115","6.6","4","0.2","173.508","9.605","152.498","143.131"
"11","9","17","51","19","3.9","3.3","0.2","33.266","4.486","21.186","16.472"
"11","9","18","0","0","1.7","3.5","0.2","0","1.7","0","0"
"11","9","19","0","0","0.6","4.1","0.2","0","0.6","0","0"
"11","9","20","0","0","-0.4","4.4","0.2","0","-0.4","0","0"
"11","9","21","0","0","-1.3","4.3","0.2","0","-1.3","0","0"
"11","9","22","0","0","-2.1","4.3","0.2","0","-2.1","0","0"
"11","9","23","0","0","-3","4.6","0.2","0","-3","0","0"
"11","10","0","0","0","-3.7","4.9","0.2","0","-3.7","0","0"
"11","10","1","0","0","-4.3","4.5","0.2","0","-4.3","0","0"
"11","10","2","0","0","-5","3.7","0.2","0","-5","0","0"
"11","10","3","0","0","-5.4","3.2","0.2","0","-5.4","0","0"
"11","10","4","0","0","-5.5","3","0.2","0","-5.5","0","0"
"11","10","5","0","0","-5.3","2.8","0.2","0","-5.3","0","0"
"11","10","6","0","0","-5","2.7","0.2","0","-5","0","0"
"11","10","7","0","0","-4.8","2.6","0.2","0","0","0","0"
"11","10","8","5","42","-3.6","2.7","0.2","41.067","-2.727","35.736","30.506"
"11","10","9","22","84","-2.4","2.8","0.2","94.322","-0.42","85.211","78.228"
"11","10","10","27","125","-1.4","2.8","0.2","142.728","1.589","128.526","120.008"
"11","10","11","28","146","-0.5","2.9","0.2","167.493","2.941","149.773","140.502"
"11","10","12","29","165","0.1","2.9","0.2","189.376","3.988","168.816","158.87"
"11","10","13","27","183","0.8","3","0.2","207.002","4.979","184.48","173.98"
"11","10","14","26","156","1.3","2.9","0.2","175.989","4.919","157.046","147.518"
"11","10","15","24","119","1.3","2.9","0.2","133.64","4.055","119.716","111.511"
"11","10","16","17","69","0.7","2.7","0.2","76.167","2.324","67.151","60.808"
"11","10","17","0","12","-0.6","2","0.2","11.138","-0.345","7.453","3.226"
"11","10","18","0","0","-1.6","1.7","0.2","0","-1.6","0","0"
"11","10","19","0","0","-1.9","1.8","0.2","0","-1.9","0","0"
"11","10","20","0","0","-2.3","1.8","0.2","0","-2.3","0","0"
"11","10","21","0","0","-2.8","1.7","0.2","0","-2.8","0","0"
"11","10","22","0","0","-3.1","1.5","0.2","0","-3.1","0","0"
"11","10","23","0","0","-3.4","1.5","0.2","0","-3.4","0","0"
"11","11","0","0","0","-3.8","1.5","0.2","0","-3.8","0","0"
"11","11","1","0","0","-4.1","1.5","0.2","0","-4.1","0","0"
"11","11","2","0","0","-4.5","1.6","0.2","0","-4.5","0","0"
"11","11","3","0","0","-4.8","1.7","0.2","0","-4.8","0","0"
"11","11","4","0","0","-4.9","1.6","0.2","0","-4.9","0","0"
"11","11","5","0","0","-4.8","1.5","0.2","0","-4.8","0","0"
"11","11","6","0","0","-4.6","1.4","0.2","0","-4.6","0","0"
"11","11","7","0","0","-4.6","1.4","0.2","0","0","0","0"
"11","11","8","150","81","-1.7","2.3","0.2","142.094","1.534","124.283","115.916"
"11","11","9","114","188","0.8","2.8","0.2","264.824","6.364","241.331","228.816"
"11","11","10","98","279","2.9","2.9","0.2","370.445","10.528","331.423","315.716"
"11","11","11","96","344","4.3","2.8","0.2","450.532","13.721","396.81","378.786"
"11","11","12","99","373","5.2","2.7","0.2","489.433","15.608","427.422","408.313"
"11","11","13","107","360","5.8","2.7","0.2","479.398","16","418.698","399.898"
"11","11","14","105","305","5.9","2.7","0.2","408.143","14.597","359.539","342.836"
"11","11","15","94","215","5.5","2.5","0.2","288.062","11.88","256.854","243.789"
"11","11","16","75","106","3.9","1.8","0.2","144.061","7.553","126.847","118.389"
"11","11","17","22","14","1.8","1.3","0.2","19.118","2.299","12.233","7.836"
"11","11","18","0","0","0.8","1.4","0.2","0","0.8","0","0"
"11","11","19","0","0","0.5","1.4","0.2","0","0.5","0","0"
"11","11","20","0","0","0.3","1.4","0.2","0","0.3","0","0"
"11","11","21","0","0","0.1","1.3","0.2","0","0.1","0","0"
"11","11","22","0","0","-0.1","1.2","0.2","0","-0.1","0","0"
"11","11","23","0","0","-0.2","1.1","0.2","0","-0.2","0","0"
"11","12","0","0","0","-0.3","1","0.2","0","-0.3","0","0"
"11","12","1","0","0","-0.3","0.9","0.2","0","-0.3","0","0"
"11","12","2","0","0","-0.1","0.8","0.2","0","-0.1","0","0"
"11","12","3","0","0","0","0.6","0.2","0","0","0","0"
"11","12","4","0","0","0.1","0.5","0.2","0","0.1","0","0"
"11","12","5","0","0","0.1","0.4","0.2","0","0.1","0","0"
"11","12","6","0","0","0","0.4","0.2","0","0","0","0"
"11","12","7","0","0","0","0.4","0.2","0","0","0","0"
"11","12","8","45","69","1.8","0.4","0.2","88.514","4.969","76.024","69.366"
"11","12","9","133","188","4.3","0.5","0.2","280.198","14.123","248.679","235.904"
"11","12","10","709","114","6.4","1.1","0.2","619.344","24.915","537.3","514.298"
"11","12","11","786","118","7.7","2.2","0.2","756.035","25.438","650.68","623.66"
"11","12","12","798","124","8.5","2.8","0.2","805.087","25.403","690.911","662.466"
"11","12","13","780","125","8.8","2.8","0.2","774.23","25.06","666.269","638.697"
"11","12","14","0","457","8.7","2.7","0.2","510.928","19.574","441.2","421.603"
"11","12","15","612","106","8.1","2.9","0.2","480.695","18.056","429.261","410.087"
"11","12","16","94","108","6.2","2.3","0.2","158.715","9.839","138.801","129.919"
"11","12","17","0","11","4","1.5","0.2","10.208","4.26","6.662","2.462"
"11","12","18","0","0","3","1.4","0.2","0","3","0","0"
"11","12","19","0","0","2.5","1.3","0.2","0","2.5","0","0"
"11","12","20","0","0","2","1.2","0.2","0","2","0","0"
"11","12","21","0","0","1.8","1","0.2","0","1.8","0","0"
"11","12","22","0","0","1.8","1","0.2","0","1.8","0","0"
"11","12","23","0","0","1.7","1","0.2","0","1.7","0","0"
"11","13","0","0","0","1.3","1.3","0.2","0","1.3","0","0"
"11","13","1","0","0","0.8","1.5","0.2","0","0.8","0","0"
"11","13","2","0","0","0.3","1.5","0.2","0","0.3","0","0"
"11","13","3","0","0","-0.2","1.5","0.2","0","-0.2","0","0"
"11","13","4","0","0","-0.6","1.5","0.2","0","-0.6","0","0"
"11","13","5","0","0","-0.6","1.2","0.2","0","-0.6","0","0"
"11","13","6","0","0","-0.5","0.8","0.2","0","-0.5","0","0"
"11","13","7","0","0","-0.5","0.6","0.2","0","0","0","0"
"11","13","8","23","59","0.9","1","0.2","69.066","2.998","59.395","53.327"
